class,timing_ns
baseline,902777
baseline,936387
baseline,980034
baseline,976361
baseline,908276
baseline,1165487
baseline,856180
baseline,951105
baseline,887187
baseline,719353
baseline,905176
baseline,832719
baseline,976210
baseline,779680
baseline,1066652
baseline,844582
baseline,873838
baseline,1035873
baseline,1046276
baseline,919732
baseline,1081782
baseline,1065901
baseline,945752
baseline,894100
baseline,841837
baseline,835448
baseline,1067940
baseline,844913
baseline,955289
baseline,896517
baseline,1065153
baseline,1120154
baseline,1059488
baseline,1311365
baseline,1175715
baseline,1151180
baseline,941734
baseline,1232903
baseline,840243
baseline,737952
baseline,982253
baseline,1009190
baseline,1006420
baseline,890557
baseline,736051
baseline,890451
baseline,1030497
baseline,869228
baseline,1057623
baseline,1170944
baseline,1130258
baseline,1381613
baseline,1090405
baseline,1125020
baseline,850257
baseline,1017656
baseline,911753
baseline,713552
baseline,993277
baseline,949739
baseline,1087956
baseline,870453
baseline,864854
baseline,755688
baseline,908141
baseline,750677
baseline,613014
baseline,953643
baseline,815692
baseline,910741
baseline,984682
baseline,1012811
baseline,1110682
baseline,1485841
baseline,1061858
baseline,898859
baseline,1105431
baseline,990584
baseline,905876
baseline,987529
baseline,850662
baseline,928731
baseline,956537
baseline,969413
baseline,1241086
baseline,902671
baseline,897889
baseline,950650
baseline,1059695
baseline,1010467
baseline,974900
baseline,1297017
baseline,1103621
baseline,1256296
baseline,1271842
baseline,1011271
baseline,905702
baseline,948196
baseline,1231406
baseline,965110
baseline,786778
baseline,932415
baseline,1153665
baseline,1052270
baseline,1120454
baseline,897888
baseline,1335526
baseline,974832
baseline,995442
baseline,858049
baseline,951338
baseline,1070784
baseline,899352
baseline,1120495
baseline,1122881
baseline,883063
baseline,954408
baseline,988551
baseline,1034023
baseline,1174256
baseline,953611
baseline,1044910
baseline,1263355
baseline,892383
baseline,1210647
baseline,1139736
baseline,1078997
baseline,975448
baseline,994192
baseline,932469
baseline,838828
baseline,876339
baseline,1180770
baseline,832741
baseline,1104035
baseline,910130
baseline,945015
baseline,802971
baseline,862837
baseline,750767
baseline,791395
baseline,854735
baseline,1020328
baseline,841427
baseline,822174
baseline,839493
baseline,1107108
baseline,1181910
baseline,1096397
baseline,1128676
baseline,1164270
baseline,1225859
baseline,1013645
baseline,919930
baseline,958857
baseline,776718
baseline,805070
baseline,1049196
baseline,988122
baseline,1400083
baseline,1115834
baseline,984746
baseline,992057
baseline,1214495
baseline,798696
baseline,780052
baseline,983016
baseline,908687
baseline,742430
baseline,757579
baseline,993501
baseline,996651
baseline,878756
baseline,952006
baseline,1083509
baseline,1120139
baseline,1086207
baseline,882903
baseline,887294
baseline,987761
baseline,928803
baseline,1004240
baseline,994784
baseline,1005475
baseline,906709
baseline,690081
baseline,959053
baseline,877877
baseline,1027842
baseline,951414
baseline,935825
baseline,1248471
baseline,896616
baseline,775741
baseline,1032946
baseline,995987
baseline,933886
baseline,870501
baseline,882542
baseline,1321293
baseline,913904
baseline,939175
baseline,753182
baseline,1193116
baseline,1037578
baseline,879892
baseline,950450
baseline,742133
baseline,1077399
baseline,992532
baseline,917649
baseline,957159
baseline,1164695
baseline,1235104
baseline,1018355
baseline,904472
baseline,757841
baseline,777885
baseline,1004297
baseline,1198460
baseline,954640
baseline,1102335
baseline,1250656
baseline,1028917
baseline,1015390
baseline,970419
baseline,1147989
baseline,928194
baseline,862079
baseline,1015551
baseline,865516
baseline,1102959
baseline,995975
baseline,1163156
baseline,887116
baseline,942503
baseline,911828
baseline,1090207
baseline,1107627
baseline,1126681
baseline,1061902
baseline,1115495
baseline,1060630
baseline,1182899
baseline,981906
baseline,1026622
baseline,1250126
baseline,1132803
baseline,851325
baseline,925005
baseline,996646
baseline,845277
baseline,1183560
baseline,1408543
baseline,992829
baseline,891634
baseline,977026
baseline,1007381
baseline,842719
baseline,1044483
baseline,762088
baseline,962780
baseline,935802
baseline,848734
baseline,1305001
baseline,1192480
baseline,977423
baseline,1203848
baseline,1144542
baseline,782843
baseline,1061562
baseline,1035210
baseline,1020135
baseline,1065318
baseline,933710
baseline,947222
baseline,1074020
baseline,1059831
baseline,974795
baseline,1099937
baseline,1064465
baseline,1455305
baseline,1075255
baseline,1176101
baseline,1060132
baseline,876390
baseline,768404
baseline,1061022
baseline,833901
baseline,907325
baseline,849576
baseline,781543
baseline,965146
baseline,1116027
baseline,1115612
baseline,945532
baseline,1232733
baseline,959705
baseline,994811
baseline,1013854
baseline,997278
baseline,892694
baseline,987971
baseline,1142831
baseline,1150161
baseline,965580
baseline,1103160
baseline,963026
baseline,1192822
baseline,1197496
baseline,992875
baseline,970650
baseline,1196850
baseline,1194861
baseline,791641
baseline,876571
baseline,902950
baseline,880976
baseline,791286
baseline,729228
baseline,849839
baseline,806509
baseline,884305
baseline,794232
baseline,843904
baseline,977551
baseline,1123041
baseline,1368200
baseline,1284656
baseline,1177330
baseline,1373164
baseline,1181983
baseline,892282
baseline,1042973
baseline,1151443
baseline,710405
baseline,845217
baseline,969711
baseline,1045383
baseline,813930
baseline,756919
baseline,872582
baseline,887203
baseline,787430
baseline,1125111
baseline,1166340
baseline,737987
baseline,1031606
baseline,905207
baseline,838697
baseline,863180
baseline,920048
baseline,959197
baseline,1080464
baseline,1201738
baseline,1103902
baseline,772327
baseline,989960
baseline,926502
baseline,1079807
baseline,797322
baseline,1002738
baseline,969908
baseline,1064895
baseline,1096012
baseline,934425
baseline,807096
baseline,743574
baseline,892744
baseline,844517
baseline,996159
baseline,954913
baseline,937130
baseline,1034100
baseline,925934
baseline,949816
baseline,888334
baseline,938606
baseline,939768
baseline,611337
baseline,941364
baseline,862090
baseline,1120159
baseline,1221908
baseline,1113337
baseline,1068466
baseline,1091839
baseline,1047356
baseline,831763
baseline,1028123
baseline,873020
baseline,946308
baseline,914072
baseline,988558
baseline,1023104
baseline,1221676
baseline,907391
baseline,838590
baseline,974525
baseline,1056981
baseline,1129763
baseline,864439
baseline,982791
baseline,990001
baseline,1167850
baseline,971001
baseline,1144162
baseline,1024062
baseline,1078887
baseline,1044610
baseline,1022995
baseline,812584
baseline,973192
baseline,981609
baseline,1180316
baseline,1205359
baseline,1286340
baseline,1076791
baseline,937869
baseline,929315
baseline,941123
baseline,960562
baseline,927515
baseline,798747
baseline,1056461
baseline,873178
baseline,858287
baseline,902231
baseline,1217108
baseline,1014136
baseline,899111
baseline,907960
baseline,995159
baseline,1029946
baseline,1021803
baseline,1075598
baseline,862072
baseline,859579
baseline,1047949
baseline,949712
baseline,968337
baseline,881051
baseline,1078726
baseline,930594
baseline,892327
baseline,856298
baseline,845356
baseline,1016324
baseline,1177280
baseline,904198
baseline,1123505
baseline,1016530
baseline,980200
baseline,1019080
baseline,928665
baseline,900155
baseline,1100056
baseline,919880
baseline,656545
baseline,808402
baseline,1002865
baseline,934119
baseline,1029349
baseline,1019696
baseline,834171
baseline,1036817
baseline,1170124
baseline,1169471
baseline,848946
baseline,869671
baseline,922731
baseline,868856
baseline,896871
baseline,996987
baseline,1230326
baseline,1362815
baseline,1391216
baseline,938570
baseline,935813
baseline,1038012
baseline,1173465
baseline,939477
baseline,1113751
baseline,1221827
baseline,1222472
baseline,1147639
baseline,1118196
baseline,1213035
baseline,932123
baseline,918645
baseline,828237
baseline,1249008
baseline,1041433
baseline,842291
baseline,811247
baseline,1049342
baseline,850629
baseline,942191
baseline,1157062
baseline,915070
baseline,954398
baseline,1185248
baseline,1223308
baseline,1049632
baseline,1052347
baseline,913477
baseline,842950
baseline,935034
baseline,1204240
baseline,966434
baseline,1340442
baseline,1142562
baseline,1171425
baseline,1139357
baseline,1001350
baseline,995697
baseline,1082638
baseline,1066643
baseline,1000968
baseline,963296
baseline,959277
baseline,919680
baseline,1127006
baseline,1202370
baseline,1144280
baseline,1084555
baseline,1075763
baseline,976122
baseline,1138937
baseline,1140045
baseline,1019912
baseline,905711
baseline,981762
baseline,918573
baseline,740571
baseline,963265
baseline,755497
baseline,930503
baseline,948958
baseline,790074
baseline,1028717
baseline,1104331
baseline,1120951
baseline,1119077
baseline,1031255
baseline,1010522
baseline,1094465
baseline,865614
baseline,724332
baseline,803414
baseline,990291
baseline,877033
baseline,882369
baseline,824716
baseline,1087992
baseline,1184187
baseline,1119172
baseline,1015053
baseline,1027069
baseline,1013859
baseline,1188624
baseline,1177329
baseline,1042021
baseline,887256
baseline,1114122
baseline,1030778
baseline,1196025
baseline,1139719
baseline,1256179
baseline,861826
baseline,881409
baseline,808250
baseline,900368
baseline,768749
baseline,932779
baseline,935376
baseline,1058086
baseline,1101188
baseline,1106445
baseline,1129587
baseline,986685
baseline,953430
baseline,1158204
baseline,1115250
baseline,1122127
baseline,1077531
baseline,897496
baseline,851649
baseline,806076
baseline,1008912
baseline,1061525
baseline,959887
baseline,1474198
baseline,970838
baseline,1122397
baseline,981286
baseline,1061250
baseline,719068
baseline,866578
baseline,828548
baseline,946111
baseline,1161319
baseline,1054960
baseline,1259593
baseline,1409522
baseline,936389
baseline,1113389
baseline,1041601
baseline,1139445
baseline,1006773
baseline,780575
baseline,885651
baseline,1065959
baseline,886705
baseline,845944
baseline,749093
baseline,983186
baseline,855947
baseline,910541
baseline,907476
baseline,838288
baseline,1007890
baseline,864676
baseline,913473
baseline,954288
baseline,921307
baseline,972263
baseline,1173432
baseline,945588
baseline,942511
baseline,1032533
baseline,896349
baseline,1035713
baseline,858849
baseline,1084805
baseline,1187389
baseline,859814
baseline,949338
baseline,1177194
baseline,1222237
baseline,1036097
baseline,1118267
baseline,970887
baseline,1143658
baseline,1244356
baseline,1047850
baseline,1141751
baseline,1109459
baseline,1191601
baseline,908043
baseline,1032577
baseline,1026242
baseline,964213
baseline,939388
baseline,853482
baseline,1199798
baseline,1041775
baseline,1133387
baseline,776502
baseline,1080394
baseline,978395
baseline,888136
baseline,1068497
baseline,749048
baseline,968373
baseline,956433
baseline,762944
baseline,993637
baseline,761776
baseline,898423
baseline,1053842
baseline,896952
baseline,1099927
baseline,974972
baseline,822784
baseline,691866
baseline,899685
baseline,1162279
baseline,1317961
baseline,985184
baseline,1015627
baseline,966055
baseline,1344903
baseline,1145365
baseline,1149818
baseline,842738
baseline,1097943
baseline,980480
baseline,1053003
baseline,1045722
baseline,1019969
baseline,1099680
baseline,1025342
baseline,1059289
baseline,1076650
baseline,830399
baseline,1055432
baseline,1073988
baseline,844787
baseline,1048771
baseline,1090326
baseline,1085513
baseline,850970
baseline,1286619
baseline,1077606
baseline,1140818
baseline,1050026
baseline,1428844
baseline,1030426
baseline,929511
baseline,877789
baseline,937761
baseline,1013146
baseline,1149017
baseline,960397
baseline,1011478
baseline,1075693
baseline,1071737
baseline,1000400
baseline,1207499
baseline,875166
baseline,961168
baseline,1058374
baseline,1191680
baseline,1170809
baseline,1201818
baseline,998299
baseline,990135
baseline,876868
baseline,978454
baseline,738425
baseline,800536
baseline,824251
baseline,818159
baseline,808175
baseline,869999
baseline,1180451
baseline,1135848
baseline,1021011
baseline,1278258
baseline,1167961
baseline,1116087
baseline,1057534
baseline,1026027
baseline,1126380
baseline,918688
baseline,1035945
baseline,837492
baseline,801143
baseline,1167603
baseline,1005439
baseline,1130546
baseline,1193456
baseline,1061069
baseline,753521
baseline,1092553
baseline,1127967
baseline,1234101
baseline,1216913
baseline,918050
baseline,830030
baseline,858347
baseline,875784
baseline,930117
baseline,909847
baseline,1042607
baseline,1123569
baseline,1141667
baseline,900493
baseline,922209
baseline,869054
baseline,780075
baseline,937389
baseline,946301
baseline,1089210
baseline,940906
baseline,996797
baseline,1041058
baseline,796526
baseline,946239
baseline,1014090
baseline,1042951
baseline,904068
baseline,979211
baseline,802660
baseline,851012
baseline,1069508
baseline,747823
baseline,828252
baseline,1451260
baseline,875352
baseline,878650
baseline,943181
baseline,906667
baseline,1069576
baseline,1137925
baseline,732230
baseline,1014979
baseline,848118
baseline,1061256
baseline,825153
baseline,1106853
baseline,1104052
baseline,1032152
baseline,1237646
baseline,967617
baseline,781290
baseline,795637
baseline,886247
baseline,937761
baseline,1073422
baseline,895640
baseline,847756
baseline,1099133
baseline,791244
baseline,997194
baseline,1044614
baseline,768711
baseline,807861
baseline,920885
baseline,1051405
baseline,938760
baseline,782738
baseline,827601
baseline,775782
baseline,1138660
baseline,965440
baseline,839749
baseline,1036933
baseline,972010
baseline,796049
baseline,1020111
baseline,1003227
baseline,1141715
baseline,1090003
baseline,1031344
baseline,990776
baseline,1065300
baseline,903445
baseline,1042522
baseline,832003
baseline,951400
baseline,886069
baseline,945604
baseline,1074258
baseline,916283
baseline,886646
baseline,854909
baseline,969019
baseline,1014307
baseline,1001262
baseline,730951
baseline,1092851
baseline,904332
baseline,817540
baseline,802576
baseline,899117
baseline,1077111
baseline,1056953
baseline,1130586
baseline,1056467
baseline,1121885
baseline,1012054
baseline,982608
baseline,983333
baseline,735874
baseline,881121
baseline,1118170
baseline,1097417
baseline,1083567
baseline,928574
baseline,1063044
baseline,1281694
baseline,1171442
baseline,1460936
baseline,1225049
baseline,1044521
baseline,972916
baseline,920201
baseline,982249
baseline,955655
baseline,1037839
baseline,757609
baseline,880310
baseline,1307866
baseline,1242398
baseline,1038006
baseline,686532
baseline,948874
baseline,1137686
baseline,990851
baseline,1192634
baseline,912779
baseline,889760
baseline,1142959
baseline,1126574
baseline,1375253
baseline,873786
baseline,823762
baseline,891666
baseline,903816
baseline,850919
baseline,843817
baseline,1067945
baseline,942422
baseline,994037
baseline,1149753
baseline,991203
baseline,958189
baseline,1127974
baseline,1030669
baseline,891677
baseline,846305
baseline,967791
baseline,1002169
baseline,1092648
baseline,774479
baseline,1210915
baseline,1232010
baseline,958194
baseline,985552
baseline,877730
baseline,881199
baseline,1238486
baseline,1005822
baseline,1112052
baseline,1086637
baseline,887380
baseline,1294169
baseline,1067782
baseline,853798
baseline,1112491
baseline,923293
baseline,1021119
baseline,918761
baseline,798849
baseline,955199
baseline,934313
baseline,1083365
baseline,988217
baseline,986691
baseline,1146907
baseline,1047167
baseline,1306007
baseline,1153108
baseline,939624
baseline,1030201
baseline,1093968
baseline,1099018
baseline,881120
baseline,1365469
baseline,834689
baseline,1015258
baseline,996791
baseline,972908
baseline,1107011
baseline,909093
baseline,943722
baseline,1378128
baseline,919477
baseline,989681
baseline,1038118
baseline,1124919
baseline,810734
baseline,1028087
baseline,944061
baseline,973798
baseline,1204372
baseline,1110702
baseline,947990
baseline,983078
baseline,929347
baseline,1051754
baseline,922007
baseline,1121334
baseline,965091
baseline,905934
baseline,1253581
baseline,936686
baseline,978495
baseline,1122289
baseline,1038880
baseline,1075748
baseline,874624
baseline,1048654
baseline,914812
baseline,951744
baseline,977843
baseline,796991
baseline,924920
baseline,810140
baseline,898051
baseline,833827
baseline,963212
baseline,927848
baseline,829759
baseline,945717
baseline,875846
baseline,782401
baseline,1030404
baseline,876799
baseline,829748
baseline,1021623
baseline,1120649
baseline,1296555
baseline,1035777
baseline,1162292
baseline,1060184
baseline,762173
baseline,976646
baseline,942556
baseline,1050415
baseline,1021158
baseline,953010
baseline,1005363
baseline,1198314
baseline,902683
baseline,1069116
baseline,839181
baseline,990146
baseline,949654
baseline,801298
baseline,1089155
baseline,991268
baseline,882956
baseline,998959
baseline,913118
baseline,1042791
baseline,938612
baseline,1014704
baseline,1067532
baseline,921223
baseline,835786
baseline,882208
baseline,903744
baseline,1018392
baseline,948586
baseline,888898
baseline,1041868
baseline,775916
baseline,1016416
baseline,921192
baseline,1001572
baseline,945611
baseline,1106332
baseline,1003595
baseline,1104146
baseline,1123437
baseline,1020300
baseline,821209
baseline,1070983
baseline,1137197
baseline,1208681
baseline,1085798
baseline,1198366
baseline,1059275
baseline,1018946
baseline,927456
baseline,973898
baseline,1044889
baseline,1266358
baseline,1013081
