class,timing_ns
baseline,991468
baseline,997785
baseline,1010805
baseline,962673
baseline,921333
baseline,963628
baseline,1003889
baseline,1141258
baseline,863713
baseline,773678
baseline,1181959
baseline,988168
baseline,945152
baseline,924128
baseline,986312
baseline,908610
baseline,891481
baseline,986827
baseline,917683
baseline,1056655
baseline,1062695
baseline,983639
baseline,985873
baseline,801917
baseline,930791
baseline,965485
baseline,1039885
baseline,924304
baseline,973043
baseline,1013805
baseline,972495
baseline,1038655
baseline,1095033
baseline,1204816
baseline,1012711
baseline,872926
baseline,1002501
baseline,963654
baseline,849014
baseline,958763
baseline,1102481
baseline,1041901
baseline,971685
baseline,824710
baseline,849478
baseline,944880
baseline,982141
baseline,1067649
baseline,1158180
baseline,996341
baseline,1048879
baseline,1061151
baseline,1024232
baseline,906316
baseline,967792
baseline,950206
baseline,897116
baseline,870297
baseline,1025552
baseline,976606
baseline,1098924
baseline,862480
baseline,968982
baseline,992033
baseline,895548
baseline,903426
baseline,878914
baseline,995770
baseline,1042683
baseline,895126
baseline,977889
baseline,1001713
baseline,1159770
baseline,1011794
baseline,979945
baseline,973352
baseline,1131546
baseline,882637
baseline,982113
baseline,1070260
baseline,933752
baseline,924563
baseline,922993
baseline,1079831
baseline,1097245
baseline,1000737
baseline,858370
baseline,950022
baseline,1025125
baseline,1030838
baseline,947686
baseline,1189214
baseline,1019151
baseline,1038644
baseline,1081389
baseline,926632
baseline,883164
baseline,1166237
baseline,1086661
baseline,940138
baseline,945601
baseline,887282
baseline,1146250
baseline,1094066
baseline,967568
baseline,848236
baseline,1212240
baseline,869095
baseline,959856
baseline,969169
baseline,1039006
baseline,1015882
baseline,892284
baseline,1019774
baseline,966736
baseline,1105916
baseline,993586
baseline,1064683
baseline,836799
baseline,1206504
baseline,885314
baseline,1187093
baseline,1144965
baseline,876754
baseline,1233486
baseline,1094085
baseline,956346
baseline,979706
baseline,880031
baseline,1032876
baseline,1002944
baseline,910677
baseline,944430
baseline,976876
baseline,1195946
baseline,850850
baseline,930017
baseline,792775
baseline,988503
baseline,825445
baseline,912028
baseline,1051628
baseline,927467
baseline,916044
baseline,872045
baseline,1042875
baseline,969077
baseline,947322
baseline,1010055
baseline,1015531
baseline,961417
baseline,1047442
baseline,982055
baseline,937393
baseline,824759
baseline,1014595
baseline,881154
baseline,993006
baseline,1055683
baseline,1224841
baseline,975017
baseline,966368
baseline,843324
baseline,1055839
baseline,919268
baseline,762267
baseline,1087413
baseline,939023
baseline,876896
baseline,897960
baseline,1118307
baseline,1120498
baseline,974640
baseline,955868
baseline,1128181
baseline,1016979
baseline,984636
baseline,892829
baseline,983592
baseline,1072587
baseline,1055190
baseline,994091
baseline,1088263
baseline,872995
baseline,846100
baseline,786165
baseline,1038148
baseline,927072
baseline,1061196
baseline,946814
baseline,1033144
baseline,1074973
baseline,1111141
baseline,1024550
baseline,1087655
baseline,1020775
baseline,899691
baseline,839059
baseline,1031607
baseline,1106937
baseline,886450
baseline,975360
baseline,974530
baseline,1063353
baseline,1032111
baseline,933693
baseline,938625
baseline,791057
baseline,1003644
baseline,1073416
baseline,1006068
baseline,929892
baseline,1177454
baseline,1085526
baseline,1044859
baseline,950080
baseline,855775
baseline,848326
baseline,1121487
baseline,1081302
baseline,1015975
baseline,1067986
baseline,1174591
baseline,905097
baseline,996811
baseline,1082881
baseline,923366
baseline,956619
baseline,941241
baseline,1005607
baseline,961468
baseline,922919
baseline,990922
baseline,845055
baseline,993696
baseline,1001680
baseline,948303
baseline,1125538
baseline,994567
baseline,1044832
baseline,973333
baseline,1044050
baseline,1116713
baseline,966466
baseline,1004040
baseline,1041650
baseline,1214990
baseline,862650
baseline,880738
baseline,888261
baseline,930128
baseline,1024795
baseline,1090387
