class,timing_ns
baseline,913069
baseline,1027393
baseline,1158202
baseline,1259644
baseline,1234144
baseline,1031828
baseline,754573
baseline,862330
baseline,919117
baseline,974007
baseline,966454
baseline,881440
baseline,1045370
baseline,858138
baseline,766005
baseline,801092
baseline,1083947
baseline,1021494
baseline,917142
baseline,1184701
baseline,905301
baseline,870708
baseline,771478
baseline,1013043
baseline,959519
baseline,952172
baseline,991431
baseline,786077
baseline,944483
baseline,786058
baseline,1153796
baseline,1241705
baseline,1087425
baseline,1063959
baseline,895841
baseline,979315
baseline,998485
baseline,1126203
baseline,1093910
baseline,936918
baseline,1124620
baseline,1120278
baseline,1042975
baseline,948355
baseline,947115
baseline,1153059
baseline,914202
baseline,904636
baseline,884067
baseline,1066755
baseline,1149259
baseline,1146711
baseline,1139398
baseline,1050531
baseline,884430
baseline,912493
baseline,915177
baseline,962809
baseline,753051
baseline,1092949
baseline,803969
baseline,1065399
baseline,945609
baseline,981710
baseline,956080
baseline,860639
baseline,992829
baseline,939744
baseline,947970
baseline,1279915
baseline,1141966
baseline,1129824
baseline,940620
baseline,839193
baseline,990858
baseline,877560
baseline,646761
baseline,855174
baseline,814828
baseline,1122768
baseline,1162680
baseline,1294460
baseline,992331
baseline,807460
baseline,1098510
baseline,870747
baseline,921951
baseline,695148
baseline,857212
baseline,985298
baseline,919359
baseline,1201994
baseline,1127705
baseline,967772
baseline,1116949
baseline,1044049
baseline,1133078
baseline,938719
baseline,964582
baseline,889949
baseline,657722
baseline,1166541
baseline,1016933
baseline,951295
baseline,1001130
baseline,1285123
baseline,918120
baseline,860074
baseline,1028819
baseline,1125850
baseline,783065
baseline,1181837
baseline,976984
baseline,1087315
baseline,1132734
baseline,803566
baseline,805450
baseline,930041
baseline,1047591
baseline,1103562
baseline,1110223
baseline,1134207
baseline,894208
baseline,953105
baseline,916760
baseline,993556
baseline,988188
baseline,1101450
baseline,1017417
baseline,770848
baseline,863149
baseline,992310
baseline,1038127
baseline,907055
baseline,1107953
baseline,1023774
baseline,1111476
baseline,995144
baseline,947890
baseline,1073842
baseline,1019554
baseline,1134378
baseline,1235588
baseline,1002470
baseline,838161
baseline,790397
baseline,744628
baseline,1049989
baseline,1339898
baseline,771392
baseline,1114055
baseline,955375
baseline,688982
baseline,1197406
baseline,855691
baseline,901026
baseline,918032
baseline,1169175
baseline,1161193
baseline,841150
baseline,998401
baseline,1071204
baseline,1130237
baseline,1103833
baseline,934768
baseline,1139630
baseline,1176300
baseline,893147
baseline,1041073
baseline,1025530
baseline,1090783
baseline,1107243
baseline,782027
baseline,1059226
baseline,974780
baseline,1047020
baseline,1184726
baseline,1017255
baseline,1114973
baseline,1059535
baseline,747588
baseline,918521
baseline,1222111
baseline,1017387
baseline,1005845
baseline,922010
baseline,905874
baseline,929108
baseline,985883
baseline,1095171
baseline,1070766
baseline,1105452
baseline,1121839
baseline,751366
baseline,917353
baseline,1040819
baseline,938240
baseline,961959
baseline,996450
baseline,953337
baseline,1037783
baseline,699210
baseline,806028
baseline,983607
baseline,1001867
baseline,980350
baseline,941437
baseline,914830
baseline,751829
baseline,1056541
baseline,922546
baseline,1185630
baseline,1021738
baseline,1156774
baseline,1041358
baseline,899766
baseline,785492
baseline,953240
baseline,1318070
baseline,930546
baseline,909382
baseline,952191
baseline,1154286
baseline,1076750
baseline,757189
baseline,964122
baseline,866178
baseline,1030869
baseline,870840
baseline,1017982
baseline,947241
baseline,1017624
baseline,1057290
baseline,893683
baseline,955805
baseline,839766
baseline,793463
baseline,1044658
baseline,884288
baseline,1027302
baseline,987178
baseline,971050
baseline,1238125
baseline,1059042
baseline,1033153
baseline,957977
baseline,867302
baseline,1036536
baseline,1108566
baseline,900341
baseline,948095
baseline,1018727
baseline,1100358
baseline,1079508
baseline,1263912
baseline,868079
baseline,965470
baseline,946875
baseline,990375
baseline,965076
baseline,1155536
baseline,1090228
baseline,1099866
baseline,859304
baseline,743956
baseline,977448
baseline,811555
baseline,729070
baseline,1032398
baseline,1023896
baseline,998934
baseline,1044179
baseline,1039900
baseline,1256958
baseline,1086502
baseline,1169864
baseline,923450
baseline,739413
baseline,896419
baseline,1009467
baseline,1050557
baseline,1053421
baseline,781769
baseline,838692
baseline,816453
baseline,993937
baseline,979251
baseline,811127
baseline,1025939
baseline,874671
baseline,1045616
baseline,898334
baseline,1030100
baseline,788741
baseline,940701
baseline,1352875
baseline,918613
baseline,1032996
baseline,1005116
baseline,868075
baseline,1023464
baseline,989898
baseline,941735
baseline,977990
baseline,861909
baseline,1079005
baseline,943793
baseline,1153309
baseline,1147348
baseline,1125004
baseline,1110018
baseline,1075733
baseline,1060059
baseline,858473
baseline,887325
baseline,893581
baseline,1049044
baseline,1185401
baseline,1045102
baseline,896084
baseline,987725
baseline,894991
baseline,978641
baseline,995281
baseline,884648
baseline,917792
baseline,1013785
baseline,980914
baseline,1035473
baseline,943173
baseline,929101
baseline,1211636
baseline,1177100
baseline,1015096
baseline,900404
baseline,1197033
baseline,912142
baseline,874340
baseline,1128249
baseline,941239
baseline,1090796
baseline,711972
baseline,827508
baseline,903910
baseline,855343
baseline,1033880
baseline,891670
baseline,1031167
baseline,985003
baseline,803961
baseline,1208928
baseline,1334412
baseline,1125035
baseline,985018
baseline,1038043
baseline,926994
baseline,736402
baseline,847237
baseline,849929
baseline,1003574
baseline,1104867
baseline,863974
baseline,921677
baseline,927237
baseline,923264
baseline,822914
baseline,1284343
baseline,888309
baseline,1089222
baseline,931312
baseline,1253777
baseline,1003037
baseline,1329316
baseline,893457
baseline,934026
baseline,856328
baseline,863802
baseline,997366
baseline,815431
baseline,1051931
baseline,1038940
baseline,1070318
baseline,1196077
baseline,762898
baseline,870172
baseline,978606
baseline,1234309
baseline,949115
baseline,1091621
baseline,929356
baseline,766523
baseline,1190054
baseline,1204754
baseline,1364755
baseline,1121525
baseline,952393
baseline,954933
baseline,977915
baseline,847871
baseline,815186
baseline,817589
baseline,742402
baseline,859610
baseline,1104315
baseline,1291947
baseline,1228208
baseline,949453
baseline,917073
baseline,1002353
baseline,950744
baseline,868904
baseline,1055658
baseline,994421
baseline,977780
baseline,849246
baseline,743538
baseline,955577
baseline,849475
baseline,967939
baseline,1207612
baseline,892240
baseline,1084224
baseline,838828
baseline,844513
baseline,1099847
baseline,1321388
baseline,1105543
baseline,885402
baseline,836021
baseline,1213520
baseline,987248
baseline,855478
baseline,1272164
baseline,959447
baseline,649934
baseline,899087
baseline,877838
baseline,774569
baseline,949070
baseline,1093127
baseline,1018996
baseline,962712
baseline,962178
baseline,1049885
baseline,992264
baseline,1007691
baseline,897430
baseline,1344165
baseline,1215825
baseline,920723
baseline,876723
baseline,1162737
baseline,939639
baseline,852885
baseline,899911
baseline,902610
baseline,957113
baseline,1436212
baseline,844690
baseline,808942
