class,timing_ns
baseline,920031
baseline,722966
baseline,1070165
baseline,908844
baseline,996461
baseline,961723
baseline,909963
baseline,983696
baseline,849853
baseline,1012194
baseline,1276693
baseline,925575
baseline,1012451
baseline,963474
baseline,965073
baseline,1029492
baseline,947358
baseline,1007753
baseline,1130600
baseline,715492
baseline,960204
baseline,917777
baseline,811123
baseline,911435
baseline,963264
baseline,869177
baseline,1045269
baseline,1074445
baseline,1133293
baseline,1034564
baseline,865748
baseline,1098965
baseline,860923
baseline,826796
baseline,989671
baseline,1059470
baseline,1096223
baseline,888976
baseline,940509
baseline,958492
baseline,1139161
baseline,983902
baseline,1052870
baseline,1028721
baseline,996573
baseline,959115
baseline,957032
baseline,958440
baseline,993596
baseline,1067547
baseline,1157488
baseline,865029
baseline,943340
baseline,934994
baseline,999177
baseline,1053663
baseline,992299
baseline,846876
baseline,979101
baseline,1155057
baseline,1056967
baseline,875447
baseline,918515
baseline,999526
baseline,902118
baseline,1150272
baseline,960386
baseline,1006509
baseline,977550
baseline,860333
baseline,1001110
baseline,954882
baseline,1025975
baseline,840119
baseline,872364
baseline,1142545
baseline,1089887
baseline,1076843
baseline,938581
baseline,961977
baseline,1196350
baseline,1082775
baseline,795009
baseline,890348
baseline,1065653
baseline,883524
baseline,907737
baseline,879626
baseline,1006589
baseline,986130
baseline,1020126
baseline,1044741
baseline,1050177
baseline,958651
baseline,847721
baseline,991524
baseline,1036623
baseline,1049440
baseline,1004449
baseline,1218585
baseline,971579
baseline,899769
baseline,930789
baseline,1023581
baseline,924286
baseline,1077261
baseline,992833
baseline,1040488
baseline,975546
baseline,1089283
baseline,949455
baseline,843172
baseline,1031394
baseline,920197
baseline,955776
baseline,1081025
baseline,1102893
baseline,1185212
baseline,851691
baseline,1038708
baseline,1249560
baseline,897934
baseline,1040919
baseline,996457
baseline,971602
baseline,952856
baseline,972340
baseline,985356
baseline,1102472
baseline,923190
baseline,1068567
baseline,1081965
baseline,942834
baseline,853444
baseline,937170
baseline,907535
baseline,1027617
baseline,867983
baseline,1101740
baseline,1082133
baseline,947591
baseline,930904
baseline,1038728
baseline,978570
baseline,1123717
baseline,823301
baseline,986224
baseline,1006454
baseline,934021
baseline,912313
baseline,1111474
baseline,882165
baseline,976127
baseline,1067855
baseline,887071
baseline,988743
baseline,974811
baseline,1237508
baseline,877634
baseline,942169
baseline,919874
baseline,1082577
baseline,965504
baseline,1013378
baseline,1090568
baseline,951449
baseline,838187
baseline,908133
baseline,1014949
baseline,1142554
baseline,893647
baseline,779778
baseline,917002
baseline,951131
baseline,1092474
baseline,993742
baseline,1039888
baseline,896777
baseline,934645
baseline,1093867
baseline,1019194
baseline,1128806
baseline,983611
baseline,1050695
baseline,792990
baseline,1000555
baseline,1124626
baseline,775384
baseline,926958
baseline,1028135
baseline,1105227
baseline,988696
baseline,1023503
baseline,1079875
baseline,1038253
baseline,906599
baseline,926357
baseline,875600
baseline,952899
baseline,956750
baseline,789003
baseline,946104
baseline,986896
baseline,965562
baseline,899360
baseline,1061583
baseline,1063768
baseline,892128
baseline,1019865
baseline,921475
baseline,1101712
baseline,1091614
baseline,1003815
baseline,883831
baseline,1165859
baseline,950969
baseline,1102908
baseline,1073602
baseline,1088918
baseline,908770
baseline,1159635
baseline,993100
baseline,917040
baseline,983311
baseline,1167903
baseline,1034748
baseline,1131537
baseline,980726
baseline,988608
baseline,1169235
baseline,890160
baseline,964089
baseline,1073245
baseline,993374
baseline,979580
baseline,1137497
baseline,967626
baseline,847622
baseline,837211
baseline,975511
baseline,837100
baseline,1086054
baseline,826013
baseline,929401
baseline,1015421
baseline,843479
baseline,976687
baseline,946194
baseline,1000573
baseline,692556
baseline,924073
baseline,1036399
baseline,899099
baseline,946055
baseline,915892
baseline,957626
baseline,1015744
baseline,916247
baseline,963032
baseline,879061
baseline,842377
baseline,980517
baseline,1095410
baseline,957648
baseline,965352
baseline,958670
baseline,1330400
baseline,1045299
baseline,1052981
baseline,893857
baseline,1321326
baseline,964480
baseline,930065
baseline,976264
baseline,970764
baseline,948935
baseline,919035
baseline,843254
baseline,1015260
baseline,901703
baseline,1052310
baseline,931150
baseline,1055033
baseline,1010953
baseline,960705
baseline,1289410
baseline,1133469
baseline,919501
baseline,1009251
baseline,1012930
baseline,1025846
baseline,891261
baseline,969942
baseline,1110188
baseline,1149771
baseline,783319
baseline,1025548
baseline,931095
baseline,1031000
baseline,862832
baseline,1071032
baseline,991307
baseline,967694
baseline,1003220
baseline,923354
baseline,1002461
baseline,848457
baseline,932638
baseline,962795
baseline,1001826
baseline,942632
baseline,1010676
baseline,964663
baseline,1048224
baseline,1085257
baseline,965589
baseline,850617
baseline,928365
baseline,896742
baseline,1121883
baseline,1021694
baseline,1079719
baseline,952878
baseline,1073147
baseline,1153218
baseline,1154322
baseline,1212460
baseline,1075291
baseline,933338
baseline,817741
baseline,1032159
baseline,961300
baseline,1058003
baseline,1196668
baseline,916694
baseline,959654
baseline,842292
baseline,1103162
baseline,859314
baseline,823045
baseline,1191606
baseline,1030138
baseline,1126964
baseline,891843
baseline,973304
baseline,985672
baseline,1062863
baseline,979269
baseline,1101289
baseline,831188
baseline,1051733
baseline,1022068
baseline,899574
baseline,968481
baseline,1107946
baseline,1095971
baseline,970027
baseline,863641
baseline,908094
baseline,1291608
baseline,1056253
baseline,1166891
baseline,1008500
baseline,986107
baseline,1052075
baseline,1000675
baseline,1220917
baseline,1112546
baseline,890953
baseline,1073336
baseline,1058292
baseline,1090062
baseline,1032558
baseline,1151795
baseline,951521
baseline,800426
baseline,978061
baseline,1026356
baseline,991017
baseline,931955
baseline,940437
baseline,1134680
baseline,1101092
baseline,1090238
baseline,873585
baseline,1084767
baseline,962644
baseline,976375
baseline,906489
baseline,1158980
baseline,992350
baseline,823227
baseline,931997
baseline,838285
baseline,1073492
baseline,837479
baseline,868621
baseline,781810
baseline,935811
baseline,960042
baseline,1153791
baseline,955773
baseline,1014852
baseline,1113852
baseline,969554
baseline,936300
baseline,1083849
baseline,955258
baseline,1128118
baseline,1011142
baseline,1100651
baseline,987228
baseline,973007
baseline,1147769
baseline,937092
baseline,901578
baseline,917148
baseline,1079808
baseline,1047308
baseline,1266375
baseline,800597
baseline,927905
baseline,937310
baseline,946269
baseline,975720
baseline,901582
baseline,1013601
