class,timing_ns
baseline,1068731
baseline,796534
baseline,965302
baseline,1074993
baseline,973433
baseline,952026
baseline,1121996
baseline,1090130
baseline,762811
baseline,799924
baseline,1162231
baseline,842170
baseline,1007571
baseline,927957
baseline,1100655
baseline,915706
baseline,1182722
baseline,938969
baseline,1031112
baseline,840037
baseline,770740
baseline,936358
baseline,816322
baseline,746460
baseline,972533
baseline,875747
baseline,938201
baseline,1028456
baseline,1203846
baseline,1200078
baseline,867940
baseline,1094690
baseline,883760
baseline,745251
baseline,757023
baseline,856004
baseline,1040616
baseline,881799
baseline,830664
baseline,763752
baseline,881105
baseline,1045666
baseline,1149966
baseline,953735
baseline,994806
baseline,990728
baseline,965734
baseline,1053677
baseline,899050
baseline,1278091
baseline,973688
baseline,751568
baseline,871149
baseline,1092804
baseline,850494
baseline,1020719
baseline,1193122
baseline,765401
baseline,982753
baseline,988168
baseline,1075984
baseline,810675
baseline,957956
baseline,1015609
baseline,1107823
baseline,1329563
baseline,942728
baseline,1137734
baseline,1161909
baseline,747378
baseline,895393
baseline,937071
baseline,956916
baseline,931120
baseline,943944
baseline,1288727
baseline,1050275
baseline,929278
baseline,853355
baseline,1053526
baseline,1322840
baseline,1229316
baseline,859812
baseline,898718
baseline,868213
baseline,982206
baseline,827969
baseline,887997
baseline,1188071
baseline,1004790
baseline,1204640
baseline,973824
baseline,952074
baseline,1077769
baseline,829697
baseline,1133407
baseline,940044
baseline,974504
baseline,908135
baseline,1188138
baseline,1049682
baseline,905088
baseline,855059
baseline,994899
baseline,929948
baseline,921150
baseline,813663
baseline,1044042
baseline,1038269
baseline,1165182
baseline,900021
baseline,876277
baseline,1011423
baseline,875310
baseline,917578
baseline,869912
baseline,1303245
baseline,1346350
baseline,817943
baseline,1013845
baseline,1359649
baseline,1013999
baseline,1037674
baseline,1044399
baseline,911938
baseline,1004129
baseline,903228
baseline,1044937
baseline,1179914
baseline,1028877
baseline,930939
baseline,1110063
baseline,1100624
baseline,846662
baseline,844164
baseline,1055707
baseline,818574
baseline,761699
baseline,1273512
baseline,1351318
baseline,914209
baseline,1044734
baseline,1098721
baseline,956936
baseline,956351
baseline,735958
baseline,891589
baseline,942129
baseline,1024630
baseline,896195
baseline,1235452
baseline,1084317
baseline,972474
baseline,1116963
baseline,1094058
baseline,1055246
baseline,1128547
baseline,1079708
baseline,1099725
baseline,932058
baseline,812761
baseline,1155870
baseline,955690
baseline,1064689
baseline,1059794
baseline,803666
baseline,1041031
baseline,816542
baseline,1110197
baseline,1158786
baseline,1021392
baseline,742010
baseline,969534
baseline,1007735
baseline,1069728
